Year,YearMonth,ProductID,Name,CategoryName,SubcategoryName,Revenue,UnitsSold,Orders
2021,2021-08,146,Ultra Outerwear,Fashion & Apparel,Outerwear,1172.77,23,6
2021,2021-08,147,Classic Accessories,Fashion & Apparel,Accessories,604.01,19,5
2021,2021-08,148,Portable Outerwear,Fashion & Apparel,Outerwear,1175.84,16,5
2021,2021-08,149,Ultra Swimwear,Fashion & Apparel,Swimwear,2261.74,26,8
2021,2021-08,150,Compact Outerwear,Fashion & Apparel,Outerwear,5191.0,29,5
2021,2021-08,151,Pro Formal Wear,Fashion & Apparel,Formal Wear,806.85,15,4
2021,2021-08,152,Pro Outerwear,Fashion & Apparel,Outerwear,6578.23,37,8
2021,2021-08,153,Compact Activewear,Fashion & Apparel,Activewear,3312.25,25,8
2021,2021-08,154,Classic Activewear,Fashion & Apparel,Activewear,2279.81,19,6
2021,2021-08,155,Ultra Outerwear,Fashion & Apparel,Outerwear,412.64,16,4
2021,2021-08,156,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2700.63,37,8
2021,2021-08,157,Classic Swimwear,Fashion & Apparel,Swimwear,4299.75,25,8
2021,2021-08,158,Advanced Activewear,Fashion & Apparel,Activewear,2058.27,23,9
2021,2021-08,159,Eco Swimwear,Fashion & Apparel,Swimwear,2688.0,24,6
2021,2021-08,160,Compact Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,839.88,12,3
2021,2021-08,161,Deluxe Outerwear,Fashion & Apparel,Outerwear,342.0,6,4
2021,2021-08,162,Ultra Formal Wear,Fashion & Apparel,Formal Wear,404.73,27,10
2021,2021-08,163,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,314.82,18,5
2021,2021-08,164,Ultra Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,1675.8,20,6
2021,2021-08,165,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,3972.15,35,6
2021,2021-08,166,Compact Activewear,Fashion & Apparel,Activewear,7029.63,37,9
2021,2021-08,167,Ultra Outerwear,Fashion & Apparel,Outerwear,383.76,24,7
2021,2021-08,168,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,949.0,13,4
2021,2021-08,169,Portable Outerwear,Fashion & Apparel,Outerwear,686.07,33,9
2021,2021-08,170,Deluxe Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,3359.52,48,12
2021,2021-08,171,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,569.95,5,2
2021,2021-08,172,Compact Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,4184.07,33,7
2021,2021-08,173,Advanced Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,6682.59,41,10
2021,2021-08,174,Ultra T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,918.0,34,9
2021,2021-08,175,Ultra Outerwear,Fashion & Apparel,Outerwear,2884.0,28,8
2021,2021-08,176,Pro Outerwear,Fashion & Apparel,Outerwear,2052.0,18,6
2021,2021-08,177,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,4680.0,24,7
2021,2021-08,178,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2518.78,22,4
2021,2021-08,179,Eco Outerwear,Fashion & Apparel,Outerwear,1410.19,31,8
2021,2021-08,180,Eco Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,3330.17,23,7
2021,2021-08,181,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,900.0,15,5
2021,2021-08,182,Ultra Outerwear,Fashion & Apparel,Outerwear,671.79,21,5
2021,2021-08,183,Eco Accessories,Fashion & Apparel,Accessories,2750.79,21,5
2021,2021-08,184,Deluxe Outerwear,Fashion & Apparel,Outerwear,3559.8,20,4
2021,2021-08,185,Deluxe Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,8013.03,47,9
2021,2021-08,186,Advanced Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,1758.12,28,10
2021,2021-08,187,Advanced Swimwear,Fashion & Apparel,Swimwear,1382.43,7,3
2021,2021-08,188,Classic Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1319.43,7,3
2021,2021-08,189,Premium Accessories,Fashion & Apparel,Accessories,1996.54,26,9
2021,2021-08,190,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2534.87,13,6
2021,2021-08,191,Eco Formal Wear,Fashion & Apparel,Formal Wear,1175.94,6,3
2021,2021-08,192,Compact Accessories,Fashion & Apparel,Accessories,2625.0,21,5
2021,2021-08,193,Deluxe Accessories,Fashion & Apparel,Accessories,2260.81,19,4
2021,2021-08,194,Eco Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,4277.69,31,9
2021,2021-08,195,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2759.52,48,12
2021,2021-08,196,Premium Formal Wear,Fashion & Apparel,Formal Wear,4319.7,30,7
2021,2021-08,197,Pro Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,639.92,8,3
2021,2021-08,198,Compact Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,229.33,17,5
2021,2021-08,199,Deluxe Swimwear,Fashion & Apparel,Swimwear,1911.0,21,5
2021,2021-08,200,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,340.0,20,5
2021,2021-08,201,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2421.86,14,5
2021,2021-08,202,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,2047.37,13,4
2021,2021-08,203,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,1193.27,13,3
2021,2021-08,204,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1938.96,24,6
2021,2021-08,205,Ultra Outerwear,Fashion & Apparel,Outerwear,576.0,18,7
2021,2021-08,206,Pro Formal Wear,Fashion & Apparel,Formal Wear,1914.0,11,5
2021,2021-08,207,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1151.82,18,7
2021,2021-08,208,Advanced Activewear,Fashion & Apparel,Activewear,686.0,14,5
2021,2021-08,209,Portable Swimwear,Fashion & Apparel,Swimwear,1944.0,18,9
2021,2021-08,210,Portable Activewear,Fashion & Apparel,Activewear,5050.13,37,8
2021,2021-08,211,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2342.43,17,6
2021,2021-08,212,Eco Outerwear,Fashion & Apparel,Outerwear,1114.12,28,7
2021,2021-08,213,Deluxe Formal Wear,Fashion & Apparel,Formal Wear,3726.0,23,5
2021,2021-08,214,Ultra Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2058.0,21,6
2021,2021-08,215,Eco Swimwear,Fashion & Apparel,Swimwear,4571.76,24,7
2021,2021-08,216,Premium Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2023.31,19,5
2021,2021-08,217,Premium Swimwear,Fashion & Apparel,Swimwear,3744.49,31,10
2021,2021-08,218,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1214.17,23,6
2021,2021-08,219,Pro Swimwear,Fashion & Apparel,Swimwear,3599.6,40,12
2021,2021-08,220,Eco Formal Wear,Fashion & Apparel,Formal Wear,2177.64,36,8
2021,2021-08,221,Advanced Accessories,Fashion & Apparel,Accessories,1127.88,12,3
2021,2021-08,222,Classic Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3572.0,38,8
2021,2021-08,223,Advanced Swimwear,Fashion & Apparel,Swimwear,366.86,34,10
2021,2021-08,224,Compact Outerwear,Fashion & Apparel,Outerwear,3018.33,27,9
2021,2021-08,225,Eco Outerwear,Fashion & Apparel,Outerwear,3365.78,22,7
2021,2021-08,226,Deluxe Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1759.8,20,6
2021,2021-08,227,Compact Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3569.8,20,6
2021,2021-08,228,Eco T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2622.0,23,6
2021,2021-08,229,Premium Accessories,Fashion & Apparel,Accessories,1191.17,23,8
2021,2021-08,230,Premium Outerwear,Fashion & Apparel,Outerwear,1476.86,14,5
2021,2021-08,231,Advanced Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2538.02,38,8
2021,2021-08,232,Pro Outerwear,Fashion & Apparel,Outerwear,958.23,27,6
2021,2021-08,233,Ultra Outerwear,Fashion & Apparel,Outerwear,300.0,4,2
2021,2021-08,234,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2994.96,24,7
2021,2021-08,235,Portable Swimwear,Fashion & Apparel,Swimwear,5654.02,38,9
2021,2021-08,236,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,559.8,20,5
2021,2021-08,237,Eco Accessories,Fashion & Apparel,Accessories,654.0,6,2
2021,2021-08,238,Premium Accessories,Fashion & Apparel,Accessories,2461.06,14,5
2021,2021-08,239,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,4793.7,30,6
2021,2021-08,240,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2412.64,16,3
2021,2021-08,241,Classic Activewear,Fashion & Apparel,Activewear,3348.0,31,9
2021,2021-08,242,Portable Activewear,Fashion & Apparel,Activewear,5874.19,31,7
2021,2021-08,243,Compact Formal Wear,Fashion & Apparel,Formal Wear,4603.19,31,8
2021,2021-08,244,Ultra Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2612.61,39,7
2021,2021-08,245,Portable Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,5379.21,29,8
2021,2021-08,246,Deluxe Activewear,Fashion & Apparel,Activewear,240.0,24,5
2021,2021-08,247,Pro Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,287.25,25,8
2021,2021-08,248,Ultra Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,6042.0,38,7
2021,2021-08,249,Compact Swimwear,Fashion & Apparel,Swimwear,1084.41,9,3
2021,2021-08,250,Advanced Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,1415.52,48,14
2021,2021-08,251,Compact Swimwear,Fashion & Apparel,Swimwear,2599.75,25,7
2021,2021-08,252,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2300.74,26,8
2021,2021-08,253,Pro Formal Wear,Fashion & Apparel,Formal Wear,3080.0,44,12
2021,2021-08,254,Premium Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,251.76,24,6
2021,2021-08,255,Advanced Swimwear,Fashion & Apparel,Swimwear,235.06,14,5
2021,2021-08,256,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,1600.0,10,4
2021,2021-08,257,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3123.17,23,8
2021,2021-08,258,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,3977.64,36,6
2021,2021-08,259,Compact Outerwear,Fashion & Apparel,Outerwear,326.94,6,2
2021,2021-08,260,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,3115.59,41,10
2021,2021-08,261,Advanced Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,937.9,10,3
2021,2021-08,262,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1911.0,21,5
2021,2021-08,263,Portable T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2865.01,19,4
2021,2021-08,264,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,1470.33,17,7
2021,2021-08,265,Pro Swimwear,Fashion & Apparel,Swimwear,5219.64,36,9
2021,2021-08,266,Pro Accessories,Fashion & Apparel,Accessories,3515.0,19,4
2021,2021-08,267,Classic Formal Wear,Fashion & Apparel,Formal Wear,2127.81,19,5
2021,2021-08,268,Classic Swimwear,Fashion & Apparel,Swimwear,3290.22,18,5
2021,2021-08,269,Compact Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,3606.12,28,9
2021,2021-08,270,Portable Accessories,Fashion & Apparel,Accessories,3719.7,30,9
2021,2021-08,271,Eco Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2883.33,27,8
2021,2021-08,272,Pro Activewear,Fashion & Apparel,Activewear,2675.76,24,9
2021,2021-08,273,Ultra Activewear,Fashion & Apparel,Activewear,4587.25,25,7
2021,2021-08,274,Compact T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,2725.0,25,7
2021,2021-08,275,Portable Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,4319.68,32,8
2021,2021-08,276,Ultra Formal Wear,Fashion & Apparel,Formal Wear,1056.86,14,6
2021,2021-08,277,Deluxe T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,1702.0,23,5
2021,2021-08,278,Compact T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,106.11,9,3
2021,2021-08,279,Portable Swimwear,Fashion & Apparel,Swimwear,5014.0,46,9
2021,2021-08,280,Compact Formal Wear,Fashion & Apparel,Formal Wear,8976.0,51,9
2021,2021-08,281,Premium Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2689.17,33,9
2021,2021-08,282,Ultra Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,4749.75,25,7
2021,2021-08,283,Advanced T-Shirts & Tops,Fashion & Apparel,T-Shirts & Tops,3774.33,27,6
2021,2021-08,284,Advanced Swimwear,Fashion & Apparel,Swimwear,3084.19,31,10
2021,2021-08,285,Ultra Formal Wear,Fashion & Apparel,Formal Wear,954.23,37,10
2021,2021-08,286,Eco Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,1398.17,23,7
2021,2021-08,287,Premium Formal Wear,Fashion & Apparel,Formal Wear,643.72,28,5
2021,2021-08,288,Pro Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,567.0,21,5
2021,2021-08,289,Deluxe Outerwear,Fashion & Apparel,Outerwear,2663.82,18,6
2021,2021-08,290,Premium Accessories,Fashion & Apparel,Accessories,2832.0,24,6
2021,2021-08,291,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2750.54,26,8
2021,2021-08,292,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2720.0,34,5
2021,2021-08,293,Eco Accessories,Fashion & Apparel,Accessories,1919.75,25,7
2021,2021-08,294,Portable Swimwear,Fashion & Apparel,Swimwear,2486.85,15,3
2021,2021-08,295,Classic Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,380.0,10,4
2021,2021-08,296,Ultra Formal Wear,Fashion & Apparel,Formal Wear,2376.0,22,7
2021,2021-08,297,Ultra Activewear,Fashion & Apparel,Activewear,512.81,19,7
2021,2021-08,298,Premium Swimwear,Fashion & Apparel,Swimwear,5286.33,27,9
2021,2021-08,299,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,416.0,16,5
2021,2021-08,300,Pro Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,2126.85,15,7
2021,2021-08,301,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,192.0,12,5
2021,2021-08,302,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,2408.0,28,7
2021,2021-08,303,Premium Activewear,Fashion & Apparel,Activewear,5097.33,27,6
2021,2021-08,304,Portable Swimwear,Fashion & Apparel,Swimwear,3940.0,20,7
2021,2021-08,305,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,2322.96,24,6
2021,2021-08,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2663.76,24,8
2021,2021-08,307,Eco Activewear,Fashion & Apparel,Activewear,2327.31,19,5
2021,2021-08,308,Classic Wearable Devices,Technology & Gadgets,Wearable Devices,4559.68,32,8
2021,2021-08,309,Compact Laptops & Tablets,Technology & Gadgets,Laptops & Tablets,5043.33,27,8
2021,2021-08,310,Compact Cameras & Photography,Technology & Gadgets,Cameras & Photography,703.92,8,3
2021,2021-08,311,Advanced Wearable Devices,Technology & Gadgets,Wearable Devices,2943.38,22,5
2021,2021-08,312,Portable Gaming Accessories,Technology & Gadgets,Gaming Accessories,760.0,19,7
2021,2021-08,313,Premium Headphones & Speakers,Technology & Gadgets,Headphones & Speakers,1644.0,12,4
2021,2021-08,314,Advanced Smartphones & Accessories,Technology & Gadgets,Smartphones & Accessories,699.6,40,9
2021,2021-08,315,Compact Smart Home Devices,Technology & Gadgets,Smart Home Devices,174.86,14,5
2021,2021-08,316,Classic Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,1019.76,24,6
2021,2021-08,317,Advanced Gaming Accessories,Technology & Gadgets,Gaming Accessories,6009.28,32,11
2021,2021-08,318,Portable Chargers & Power Banks,Technology & Gadgets,Chargers & Power Banks,640.0,4,1
2021,2021-08,319,Eco Smartphones & Accessories,Technology & Gadgets,Smartphones & Accessories,832.65,35,10
2021,2021-08,320,Premium Wearable Devices,Technology & Gadgets,Wearable Devices,623.0,7,2
2021,2021-08,321,Classic Computer Components,Technology & Gadgets,Computer Components,2261.38,22,7
2021,2021-08,322,Portable Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,2670.0,15,4
2021,2021-08,323,Premium Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,3937.29,21,7
2021,2021-08,324,Classic Nail Care,Health & Beauty,Nail Care,1397.0,11,4
2021,2021-08,325,Premium Oral Care,Health & Beauty,Oral Care,562.25,25,6
2021,2021-08,326,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2137.59,21,6
2021,2021-08,327,Compact Oral Care,Health & Beauty,Oral Care,841.0,29,8
2021,2021-08,328,Advanced Oral Care,Health & Beauty,Oral Care,5536.51,49,11
2021,2021-08,329,Classic Haircare Products,Health & Beauty,Haircare Products,2589.8,20,6
2021,2021-08,330,Compact Oral Care,Health & Beauty,Oral Care,869.17,23,6
2021,2021-08,331,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2813.79,21,7
2021,2021-08,332,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,637.33,17,7
2021,2021-08,333,Ultra Oral Care,Health & Beauty,Oral Care,468.0,26,5
2021,2021-08,334,Portable Skincare Products,Health & Beauty,Skincare Products,5279.45,55,13
2021,2021-08,335,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,116.98,2,1
2021,2021-08,336,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1198.89,11,4
2021,2021-08,337,Advanced Oral Care,Health & Beauty,Oral Care,741.86,14,5
2021,2021-08,338,Compact Haircare Products,Health & Beauty,Haircare Products,2564.81,19,5
2021,2021-08,339,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,844.9,10,4
2021,2021-08,340,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,1061.82,18,5
2021,2021-08,341,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2671.6,40,14
2021,2021-08,342,Classic Nail Care,Health & Beauty,Nail Care,1727.0,11,3
2021,2021-08,343,Deluxe Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3520.0,20,4
2021,2021-08,344,Compact Wellness Supplements,Health & Beauty,Wellness Supplements,2662.0,22,6
2021,2021-08,345,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2270.31,19,7
2021,2021-08,346,Compact Nail Care,Health & Beauty,Nail Care,922.35,15,4
2021,2021-08,347,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,2177.64,36,9
2021,2021-08,348,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1839.37,13,4
2021,2021-08,349,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3161.28,32,10
2021,2021-08,350,Advanced Haircare Products,Health & Beauty,Haircare Products,509.83,17,5
2021,2021-08,351,Ultra Men's Grooming,Health & Beauty,Men's Grooming,4076.54,26,7
2021,2021-08,352,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,5873.7,30,9
2021,2021-08,353,Classic Haircare Products,Health & Beauty,Haircare Products,3729.0,33,9
2021,2021-08,354,Eco Bath & Body Products,Health & Beauty,Bath & Body Products,2571.27,13,5
2021,2021-08,355,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,2995.72,28,9
2021,2021-08,356,Compact Haircare Products,Health & Beauty,Haircare Products,4818.0,33,9
2021,2021-08,357,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,379.8,20,5
2021,2021-08,358,Portable Nail Care,Health & Beauty,Nail Care,5635.0,49,13
2021,2021-08,359,Deluxe Oral Care,Health & Beauty,Oral Care,1533.48,12,3
2021,2021-08,360,Advanced Men's Grooming,Health & Beauty,Men's Grooming,4887.25,25,7
2021,2021-08,361,Ultra Skincare Products,Health & Beauty,Skincare Products,1847.65,35,6
2021,2021-08,362,Classic Haircare Products,Health & Beauty,Haircare Products,2574.0,13,4
2021,2021-08,363,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,913.29,21,5
2021,2021-08,364,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,2574.0,33,11
2021,2021-08,365,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,5445.0,33,10
2021,2021-08,366,Pro Fragrances,Health & Beauty,Fragrances,778.81,19,7
2021,2021-08,367,Advanced Nail Care,Health & Beauty,Nail Care,2801.17,23,4
2021,2021-08,368,Classic Fragrances,Health & Beauty,Fragrances,1479.8,20,5
2021,2021-08,369,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,4089.17,23,8
2021,2021-08,370,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3591.6,40,7
2021,2021-08,371,Premium Fragrances,Health & Beauty,Fragrances,1904.37,13,7
2021,2021-08,372,Compact Nail Care,Health & Beauty,Nail Care,95.96,4,2
2021,2021-08,373,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,1944.75,25,4
2021,2021-08,374,Classic Oral Care,Health & Beauty,Oral Care,4208.86,34,8
2021,2021-08,375,Classic Nail Care,Health & Beauty,Nail Care,2571.27,13,5
2021,2021-08,376,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,706.86,14,5
2021,2021-08,377,Eco Haircare Products,Health & Beauty,Haircare Products,1399.75,25,8
2021,2021-08,378,Ultra Fragrances,Health & Beauty,Fragrances,1712.25,25,7
2021,2021-08,379,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,3790.17,23,7
2021,2021-08,380,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,620.33,17,5
2021,2021-08,381,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1872.0,26,8
2021,2021-08,382,Advanced Men's Grooming,Health & Beauty,Men's Grooming,2669.75,25,11
2021,2021-08,383,Deluxe Skincare Products,Health & Beauty,Skincare Products,5202.12,28,9
2021,2021-08,384,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,1777.72,28,6
